Hora,Nombre completo del usuario,Usuario afectado,Contexto del evento,Nombre evento,Descripción,Dirección IP
"14/03/23, 09:10:00",Diglett,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 50 viewed the course with id 1159.,163.10.141.35
"14/03/23, 09:09:58",Diglett,-,Otro,Módulo de curso visto,The user with id 50 viewed the feedback activity with course module id 37291.,163.10.141.35
"14/03/23, 09:09:58",Beedrill,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 15 viewed the feedback activity with course module id 37310.,163.10.141.49
"14/03/23, 09:09:57",Lapras,Lapras,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 131 submitted response for feedback activity with course module id 37310.,163.10.140.179
"14/03/23, 09:09:54",Dewgong,Dewgong,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 87 submitted response for feedback activity with course module id 37310.,186141137139
"14/03/23, 09:09:53",Arcanine,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 59 viewed the course with id 1159.,186143197236
"14/03/23, 09:09:53",Scyther,Scyther,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 123 submitted response for feedback activity with course module id 37310.,163.10.141.4
"14/03/23, 09:09:53",Machoke,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 67 viewed the course with id 1159.,163.10.141.24
"14/03/23, 09:09:50",Exeggutor,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 103 viewed the course with id 1159.,163.10.141.50
"14/03/23, 09:09:49",Machoke,Machoke,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 67 submitted response for feedback activity with course module id 37310.,163.10.141.24
"14/03/23, 09:09:48",Exeggutor,Exeggutor,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 103 submitted response for feedback activity with course module id 37310.,163.10.141.50
"14/03/23, 09:09:47",Spearow,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 21 viewed the course with id 1159.,163.10.140.244
"14/03/23, 09:09:44",Spearow,Spearow,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 21 submitted response for feedback activity with course module id 37310.,163.10.140.244
"14/03/23, 09:09:39",Amaura,Amaura,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 32 submitted response for feedback activity with course module id 37310.,163.10.141.63
"14/03/23, 09:09:39",Cloyster,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 91 viewed the feedback activity with course module id 37310.,163.10.141.9
"14/03/23, 09:09:31",Diglett,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 50 viewed the course with id 1159.,163.10.141.35
"14/03/23, 09:09:27",Kadabra,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 64 viewed the feedback activity with course module id 37310.,163.10.140.140
"14/03/23, 09:09:26",Exeggutor,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 103 viewed the feedback activity with course module id 37310.,163.10.141.50
"14/03/23, 09:09:26",Nidoking,Nidoking,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 34 submitted response for feedback activity with course module id 37310.,163.10.140.100
"14/03/23, 09:09:24",Raticate,Raticate,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 20 submitted response for feedback activity with course module id 37310.,186.143.198.5
"14/03/23, 09:09:22",Cloyster,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 91 viewed the course with id 1159.,163.10.141.9
"14/03/23, 09:09:21",Weezing,Weezing,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 110 submitted response for feedback activity with course module id 37310.,163.10.141.44
"14/03/23, 09:09:21",Magikarp,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 129 viewed the course with id 1159.,163.10.140.247
"14/03/23, 09:09:19",Magikarp,Magikarp,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 129 submitted response for feedback activity with course module id 37310.,163.10.140.247
"14/03/23, 09:09:16",Venomoth,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 49 viewed the feedback activity with course module id 37310.,186141136218
"14/03/23, 09:09:15",Charmander,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 4 viewed the course with id 1159.,163.10.140.226
"14/03/23, 09:09:15",Lapras,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 131 viewed the feedback activity with course module id 37310.,163.10.140.179
"14/03/23, 09:09:12",Charmander,Charmander,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 4 submitted response for feedback activity with course module id 37310.,163.10.140.226
"14/03/23, 09:09:12",Venomoth,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 49 viewed the course with id 1159.,186141136218
"14/03/23, 09:09:11",Exeggutor,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 103 viewed the course with id 1159.,163.10.141.50
"14/03/23, 09:09:11",Fearow,Fearow,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 22 submitted response for feedback activity with course module id 37310.,163.10.141.20
"14/03/23, 09:09:09",Venomoth,Venomoth,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 49 submitted response for feedback activity with course module id 37310.,186141136218
"14/03/23, 09:09:07",Kadabra,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 64 viewed the feedback activity with course module id 37310.,163.10.140.140
"14/03/23, 09:09:05",Mr. Mime,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 122 viewed the course with id 1159.,163.10.141.42
"14/03/23, 09:09:04",Amaura,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 32 viewed the feedback activity with course module id 37310.,163.10.141.63
"14/03/23, 09:09:04",Lapras,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 131 viewed the course with id 1159.,163.10.140.179
"14/03/23, 09:09:02",Mr. Mime,Mr. Mime,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 122 submitted response for feedback activity with course module id 37310.,163.10.141.42
"14/03/23, 09:09:02",Machamp,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 68 viewed the feedback activity with course module id 37310.,163.10.140.132
"14/03/23, 09:08:59",Spearow,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 21 viewed the feedback activity with course module id 37310.,163.10.140.244
"14/03/23, 09:08:58",Bulbasaur,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 1 viewed the course with id 1159.,163.10.140.255
"14/03/23, 09:08:58",Fearow,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 22 viewed the feedback activity with course module id 37310.,163.10.141.20
"14/03/23, 09:08:58",Bulbasaur,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 1 viewed the course with id 1159.,163.10.140.255
"14/03/23, 09:08:58",Kadabra,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 64 viewed the course with id 1159.,163.10.140.140
"14/03/23, 09:08:56",Butterfree,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 12 viewed the course with id 1159.,163.10.142.217
"14/03/23, 09:08:56",Amaura,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 32 viewed the course with id 1159.,163.10.141.63
"14/03/23, 09:08:56",Machamp,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 68 viewed the course with id 1159.,163.10.140.132
"14/03/23, 09:08:55",Primeape,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 57 viewed the course with id 1159.,186.141.134.16
"14/03/23, 09:08:55",Amaura,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 32 viewed the course with id 1159.,163.10.141.63
"14/03/23, 09:08:54",Ditto,Ditto,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 132 submitted response for feedback activity with course module id 37310.,181.13.64.64
"14/03/23, 09:08:53",Ponyta,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 77 viewed the course with id 1159.,163.10.141.28
"14/03/23, 09:08:52",Primeape,Primeape,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 57 submitted response for feedback activity with course module id 37310.,186.141.134.16
"14/03/23, 09:08:52",Machoke,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 67 viewed the feedback activity with course module id 37310.,163.10.141.24
"14/03/23, 09:08:52",Charmander,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 4 viewed the feedback activity with course module id 37310.,163.10.140.226
"14/03/23, 09:08:52",Bulbasaur,Bulbasaur,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 1 submitted response for feedback activity with course module id 37310.,163.10.140.255
"14/03/23, 09:08:51",Venomoth,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 49 viewed the feedback activity with course module id 37310.,186141136218
"14/03/23, 09:08:50",Fearow,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 22 viewed the course with id 1159.,163.10.141.20
"14/03/23, 09:08:49",Ponyta,Ponyta,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 77 submitted response for feedback activity with course module id 37310.,163.10.141.28
"14/03/23, 09:08:49",Scyther,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 123 viewed the feedback activity with course module id 37310.,163.10.141.4
"14/03/23, 09:08:49",Dewgong,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 87 viewed the feedback activity with course module id 37310.,186141137139
"14/03/23, 09:08:47",Spearow,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 21 viewed the course with id 1159.,163.10.140.244
"14/03/23, 09:08:45",Bulbasaur,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 1 viewed the feedback activity with course module id 37310.,163.10.140.255
"14/03/23, 09:08:44",Raticate,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 20 viewed the feedback activity with course module id 37310.,186.143.198.5
"14/03/23, 09:08:44",Machoke,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 67 viewed the course with id 1159.,163.10.141.24
"14/03/23, 09:08:43",Fearow,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 22 viewed the course with id 1159.,163.10.141.20
"14/03/23, 09:08:43",Amaura,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 32 viewed the course with id 1159.,163.10.141.63
"14/03/23, 09:08:43",Charmander,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 4 viewed the course with id 1159.,163.10.140.226
"14/03/23, 09:08:42",Venomoth,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 49 viewed the course with id 1159.,186141136218
"14/03/23, 09:08:41",Nidoking,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 34 viewed the feedback activity with course module id 37310.,163.10.140.100
"14/03/23, 09:08:40",Muk,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 89 viewed the feedback activity with course module id 37310.,163.10.141.27
"14/03/23, 09:08:38",Primeape,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 57 viewed the feedback activity with course module id 37310.,186.141.134.16
"14/03/23, 09:08:38",Scyther,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 123 viewed the course with id 1159.,163.10.141.4
"14/03/23, 09:08:36",Raticate,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 20 viewed the course with id 1159.,186.143.198.5
"14/03/23, 09:08:35",Amaura,-,Foro: Avisos,Tema visto,The user with id 32 has viewed the discussion with id 41379 in the forum with course module id 36881.,163.10.141.63
"14/03/23, 09:08:33",Nidoking,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 34 viewed the course with id 1159.,163.10.140.100
"14/03/23, 09:08:32",Primeape,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 57 viewed the course with id 1159.,186.141.134.16
"14/03/23, 09:08:32",Magikarp,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 129 viewed the feedback activity with course module id 37310.,163.10.140.247
"14/03/23, 09:08:30",Ponyta,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 77 viewed the feedback activity with course module id 37310.,163.10.141.28
"14/03/23, 09:08:30",Omastar,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 139 viewed the course with id 1159.,163.10.140.88
"14/03/23, 09:08:29",Muk,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 89 viewed the course with id 1159.,163.10.141.27
"14/03/23, 09:08:29",Dewgong,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 87 viewed the course with id 1159.,186141137139
"14/03/23, 09:08:27",Bulbasaur,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 1 viewed the feedback activity with course module id 37310.,163.10.140.255
"14/03/23, 09:08:25",Omastar,Omastar,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 139 submitted response for feedback activity with course module id 37310.,163.10.140.88
"14/03/23, 09:08:21",Bulbasaur,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 1 viewed the course with id 1159.,163.10.140.255
"14/03/23, 09:08:20",Beedrill,-,Archivo: Cronograma  tentativo 2023,Módulo de curso visto,The user with id 15 viewed the resource activity with course module id 37466.,163.10.141.49
"14/03/23, 09:08:19",Mr. Mime,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 122 viewed the feedback activity with course module id 37310.,163.10.141.42
"14/03/23, 09:08:16",Magikarp,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 129 viewed the course with id 1159.,163.10.140.247
"14/03/23, 09:08:14",Beedrill,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 15 viewed the course with id 1159.,163.10.141.49
"14/03/23, 09:08:12",Ditto,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 132 viewed the feedback activity with course module id 37310.,181.13.64.64
"14/03/23, 09:08:11",Mr. Mime,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 122 viewed the course with id 1159.,163.10.141.42
"14/03/23, 09:08:06",Omastar,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 139 viewed the feedback activity with course module id 37310.,163.10.140.88
"14/03/23, 09:08:05",Weezing,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 110 viewed the feedback activity with course module id 37310.,163.10.141.44
"14/03/23, 09:07:21",Ditto,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 132 viewed the course with id 1159.,181.13.64.64
"14/03/23, 09:07:08",Ditto,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 132 viewed the feedback activity with course module id 37310.,181.13.64.64
"14/03/23, 09:06:55",Ditto,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 132 viewed the course with id 1159.,181.13.64.64
"14/03/23, 09:04:20",Goldeen,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 118 viewed the course with id 1159.,186143198213
"14/03/23, 09:04:15",Goldeen,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 118 viewed the course with id 1159.,186143198213
"14/03/23, 09:04:09",Goldeen,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 118 viewed the course with id 1159.,186143198213
"14/03/23, 09:03:52",Goldeen,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 118 viewed the course with id 1159.,186143198213
"14/03/23, 09:02:38",Weezing,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 110 viewed the course with id 1159.,163.10.141.44
"14/03/23, 09:02:15",Omastar,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 139 viewed the course with id 1159.,163.10.140.88
"14/03/23, 08:52:57",Oddish,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 43 viewed the course with id 1159.,163.10.141.53
"14/03/23, 08:51:38",Weezing,-,Archivo: Cronograma  tentativo 2023,Módulo de curso visto,The user with id 110 viewed the resource activity with course module id 37466.,163.10.141.44
"14/03/23, 08:51:23",Weezing,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 110 viewed the course with id 1159.,163.10.141.44
"14/03/23, 08:51:21",Ponyta,-,Archivo: Cronograma  tentativo 2023,Módulo de curso visto,The user with id 77 viewed the resource activity with course module id 37466.,163.10.141.28
"14/03/23, 08:51:18",Bulbasaur,-,Archivo: Cronograma  tentativo 2023,Módulo de curso visto,The user with id 1 viewed the resource activity with course module id 37466.,163.10.140.255
"14/03/23, 08:51:12",Fearow,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 22 viewed the course with id 1159.,163.10.141.20
"14/03/23, 08:51:10",Bulbasaur,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 1 viewed the course with id 1159.,163.10.140.255
"14/03/23, 08:51:03",Muk,-,Archivo: Cronograma  tentativo 2023,Módulo de curso visto,The user with id 89 viewed the resource activity with course module id 37466.,163.10.141.27
"14/03/23, 08:51:00",Muk,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 89 viewed the course with id 1159.,163.10.141.27
"14/03/23, 08:50:59",Ponyta,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 77 viewed the course with id 1159.,163.10.141.28
"14/03/23, 08:50:59",Mr. Mime,-,Archivo: Cronograma  tentativo 2023,Módulo de curso visto,The user with id 122 viewed the resource activity with course module id 37466.,163.10.141.42
"14/03/23, 08:50:55",Bulbasaur,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 1 viewed the course with id 1159.,163.10.140.255
"14/03/23, 08:50:54",Mr. Mime,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 122 viewed the course with id 1159.,163.10.141.42
"14/03/23, 08:50:27",Weezing,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 110 viewed the course with id 1159.,163.10.141.44
"14/03/23, 08:50:21",Butterfree,-,Archivo: Cronograma  tentativo 2023,Módulo de curso visto,The user with id 12 viewed the resource activity with course module id 37466.,163.10.142.217
"14/03/23, 08:50:06",Goldeen,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 118 viewed the course with id 1159.,186143198213
"14/03/23, 08:50:03",Goldeen,Goldeen,Encuesta: Encuesta clase 1: sobre el SL,Respuesta enviada,The user with id 118 submitted response for feedback activity with course module id 37310.,186143198213
"14/03/23, 08:49:32",Goldeen,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 118 viewed the feedback activity with course module id 37310.,186143198213
"14/03/23, 08:49:10",Goldeen,-,Archivo: Cronograma  tentativo 2023,Módulo de curso visto,The user with id 118 viewed the resource activity with course module id 37466.,186143198213
"14/03/23, 08:49:04",Goldeen,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 118 viewed the course with id 1159.,186143198213
"14/03/23, 08:48:57",Goldeen,-,Foro: Avisos,Tema visto,The user with id 118 has viewed the discussion with id 41379 in the forum with course module id 36881.,186143198213
"14/03/23, 08:40:31",Nidoking,-,Archivo: Cronograma  tentativo 2023,Módulo de curso visto,The user with id 34 viewed the resource activity with course module id 37466.,163.10.140.100
"14/03/23, 08:38:19",Weezing,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 110 viewed the course with id 1159.,163.10.141.44
"14/03/23, 08:31:56",Weezing,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 110 viewed the course with id 1159.,186.143.133.53
"14/03/23, 08:31:12",Nidoking,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 34 viewed the course with id 1159.,163.10.140.100
"14/03/23, 08:26:55",Venomoth,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 49 viewed the course with id 1159.,186141136218
"14/03/23, 08:26:55",Venomoth,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 49 viewed the course with id 1159.,186141136218
"14/03/23, 08:26:01",Magneton,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 82 viewed the course with id 1159.,181.231.195.10
"14/03/23, 08:23:33",Butterfree,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 12 viewed the course with id 1159.,163.10.142.217
"14/03/23, 08:22:43",Bulbasaur,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 1 viewed the course with id 1159.,163.10.140.255
"14/03/23, 08:21:56",Kadabra,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 64 viewed the course with id 1159.,163.10.140.140
"14/03/23, 08:21:44",Omastar,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 139 viewed the course with id 1159.,163.10.140.88
"14/03/23, 08:21:33",Omastar,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso visto,The user with id 139 viewed the feedback activity with course module id 37310.,163.10.140.88
"14/03/23, 08:21:01",Omastar,-,Archivo: Cronograma  tentativo 2023,Módulo de curso visto,The user with id 139 viewed the resource activity with course module id 37466.,163.10.140.88
"14/03/23, 08:20:51",Omastar,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 139 viewed the course with id 1159.,163.10.140.88
"14/03/23, 08:17:34",Raticate,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 20 viewed the course with id 1159.,186.143.198.5
"14/03/23, 08:09:58",Butterfree,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 12 viewed the course with id 1159.,163.10.20.239
"14/03/23, 08:09:49",Butterfree,-,Archivo: Cronograma  tentativo 2023,Módulo de curso actualizado,The user with id 12 updated the resource activity with course module id 37466.,163.10.20.239
"14/03/23, 08:09:28",Butterfree,-,Encuesta: Encuesta clase 1: sobre el SL,Módulo de curso actualizado,The user with id 12 updated the feedback activity with course module id 37310.,163.10.20.239
"14/03/23, 08:09:28",Butterfree,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Evento de calendario actualizado,The user with id 12 updated the event Encuesta clase 1: sobre el SL abre with id 13827.,163.10.20.239
"14/03/23, 08:09:28",Butterfree,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Evento de calendario actualizado,The user with id 12 updated the event Encuesta clase 1: sobre el SL cierra with id 13828.,163.10.20.239
"14/03/23, 08:09:18",Butterfree,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 12 viewed the course with id 1159.,163.10.20.239
"14/03/23, 08:08:46",Butterfree,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 12 viewed the course with id 1159.,163.10.20.239
"14/03/23, 08:08:42",Butterfree,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 12 viewed the course with id 1159.,163.10.20.239
"14/03/23, 08:06:34",Kadabra,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 64 viewed the course with id 1159.,163.10.140.140
"14/03/23, 07:57:47",Omastar,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 139 viewed the course with id 1159.,163.10.140.88
"14/03/23, 07:57:43",Omastar,-,BigBlueButton: Consultas por VC,Módulo de curso visto,The user with id 139 viewed the bigbluebuttonbn activity with course module id 37048.,163.10.140.88
"14/03/23, 07:57:02",Omastar,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 139 viewed the course with id 1159.,163.10.140.88
"14/03/23, 07:39:45",Bulbasaur,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 1 viewed the course with id 1159.,190.188.103.10
"14/03/23, 07:39:45",Bulbasaur,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 1 viewed the course with id 1159.,190.188.103.10
"14/03/23, 07:38:33",Ponyta,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 77 viewed the course with id 1159.,190.247.65.227
"14/03/23, 07:38:29",Ponyta,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 77 viewed the course with id 1159.,190.247.65.227
"14/03/23, 07:38:21",Ponyta,-,Foro: Avisos,Módulo de curso visto,The user with id 77 viewed the forum activity with course module id 36881.,190.247.65.227
"14/03/23, 07:38:14",Ponyta,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 77 viewed the course with id 1159.,190.247.65.227
"14/03/23, 07:38:05",Ponyta,-,BigBlueButton: Sala de VC de explicaciones de práctica,Módulo de curso visto,The user with id 77 viewed the bigbluebuttonbn activity with course module id 36883.,190.247.65.227
"14/03/23, 07:37:42",Ponyta,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 77 viewed the course with id 1159.,190.247.65.227
"14/03/23, 07:37:18",Ponyta,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 77 viewed the course with id 1159.,190.247.65.227
"14/03/23, 07:23:32",Machamp,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 68 viewed the course with id 1159.,181231151187
"14/03/23, 07:23:30",Machamp,-,BigBlueButton: Sala de VC de explicaciones de práctica,Módulo de curso visto,The user with id 68 viewed the bigbluebuttonbn activity with course module id 36883.,181231151187
"14/03/23, 07:23:19",Machamp,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 68 viewed the course with id 1159.,181231151187
"14/03/23, 07:23:08",Machamp,-,BigBlueButton: Consultas por VC,Módulo de curso visto,The user with id 68 viewed the bigbluebuttonbn activity with course module id 37048.,181231151187
"14/03/23, 07:23:02",Machamp,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 68 viewed the course with id 1159.,181231151187
"14/03/23, 07:22:57",Machamp,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Lista de usuarios vista,The user with id 68 viewed the list of users in the course with id 1159.,181231151187
"14/03/23, 07:22:54",Machamp,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 68 viewed the course with id 1159.,181231151187
"14/03/23, 07:22:47",Machamp,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 68 viewed the course with id 1159.,181231151187
"14/03/23, 07:22:45",Machamp,-,BigBlueButton: Consultas por VC,Módulo de curso visto,The user with id 68 viewed the bigbluebuttonbn activity with course module id 37048.,181231151187
"14/03/23, 07:22:28",Machamp,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 68 viewed the course with id 1159.,181231151187
